ANNO;CODICE_MESE;NOME_MESE;CODICE_PRODOTTO;NOME_PRODOTTO;PREZZO;IVA;ACCISA;NETTO
2009;8;Agosto;1;Benzina;1295,63;215,94;564,00;515,69
2009;8;Agosto;2;Diesel;1117,38;186,23;423,00;508,15
2009;8;Agosto;3;Gasolio riscaldamento;1070,96;178,49;403,21;489,25
2009;8;Agosto;5;GPL;546,58;91,10;125,27;330,22
2009;8;Agosto;6;O.C. fluido BTZ;783,95;71,27;166,84;545,85
2009;8;Agosto;7;O.C. ATZ;0,00;0,00;0,00;0,00
2009;8;Agosto;8;O.C. denso BTZ;381,78;0,00;31,39;350,39
2009;9;Settembre;1;Benzina;1271,35;211,89;564,00;495,46
2009;9;Settembre;2;Diesel;1096,09;182,68;423,00;490,41
2009;9;Settembre;3;Gasolio riscaldamento;1052,36;175,39;403,21;473,75
2009;9;Settembre;5;GPL;545,52;90,92;125,27;329,33
2009;9;Settembre;6;O.C. fluido BTZ;774,26;70,39;166,84;537,03
2009;9;Settembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2009;9;Settembre;8;O.C. denso BTZ;377,18;0,00;31,39;345,79
2009;10;Ottobre;1;Benzina;1256,37;209,39;564,00;482,98
2009;10;Ottobre;2;Diesel;1095,73;182,62;423,00;490,11
2009;10;Ottobre;3;Gasolio riscaldamento;1056,33;176,05;403,21;477,06
2009;10;Ottobre;5;GPL;545,11;90,85;125,27;328,99
2009;10;Ottobre;6;O.C. fluido BTZ;772,64;70,24;166,84;535,56
2009;10;Ottobre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2009;10;Ottobre;8;O.C. denso BTZ;375,24;0,00;31,39;343,85
2009;11;Novembre;1;Benzina;1289,44;214,90;564,00;510,54
2009;11;Novembre;2;Diesel;1126,04;187,67;423,00;515,36
2009;11;Novembre;3;Gasolio riscaldamento;1089,35;181,56;403,21;504,58
2009;11;Novembre;5;GPL;570,23;95,04;125,27;349,92
2009;11;Novembre;6;O.C. fluido BTZ;795,94;72,36;166,84;556,74
2009;11;Novembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2009;11;Novembre;8;O.C. denso BTZ;400,79;0,00;31,39;369,40
2009;12;Dicembre;1;Benzina;1273,66;212,28;564,00;497,38
2009;12;Dicembre;2;Diesel;1114,67;185,78;423,00;505,89
2009;12;Dicembre;3;Gasolio riscaldamento;1081,67;180,28;403,21;498,18
2009;12;Dicembre;5;GPL;597,70;99,62;125,27;372,81
2009;12;Dicembre;6;O.C. fluido BTZ;790,59;71,87;166,84;551,88
2009;12;Dicembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2009;12;Dicembre;8;O.C. denso BTZ;393,58;0,00;31,39;362,19
2009;13;Anno;1;Benzina;1233,75;205,62;564,00;464,12
2009;13;Anno;2;Diesel;1080,95;180,16;423,00;477,80
2009;13;Anno;3;Gasolio riscaldamento;1041,73;173,62;403,21;464,89
2009;13;Anno;5;GPL;562,55;93,76;125,27;343,52
2009;13;Anno;6;O.C. fluido BTZ;754,37;68,58;166,84;518,95
2009;13;Anno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2009;13;Anno;8;O.C. denso BTZ;332,99;0,00;31,39;301,60
2009;14;Primo Trimestre;1;Benzina;1138,96;189,82;564,00;385,14
2009;14;Primo Trimestre;2;Diesel;1043,20;173,86;423,00;446,34
2009;14;Primo Trimestre;3;Gasolio riscaldamento;1006,86;167,81;403,21;435,84
2009;14;Primo Trimestre;5;GPL;589,39;98,23;125,27;365,89
2009;14;Primo Trimestre;6;O.C. fluido BTZ;712,47;64,77;166,84;480,86
2009;14;Primo Trimestre;8;O.C. denso BTZ;280,11;0,00;31,39;248,72
2009;15;Secondo Trimestre;1;Benzina;1234,78;205,79;564,00;464,99
2009;15;Secondo Trimestre;2;Diesel;1066,29;177,71;423,00;465,58
2009;15;Secondo Trimestre;3;Gasolio riscaldamento;1021,09;170,18;403,21;447,70
2009;15;Secondo Trimestre;5;GPL;546,76;91,13;125,27;330,36
2009;15;Secondo Trimestre;6;O.C. fluido BTZ;738,46;67,13;166,84;504,49
2009;15;Secondo Trimestre;8;O.C. denso BTZ;324,57;0,00;31,39;293,18
2009;16;Terzo Trimestre;1;Benzina;1279,25;213,21;564,00;502,04
2009;16;Terzo Trimestre;2;Diesel;1099,93;183,32;423,00;493,61
2009;16;Terzo Trimestre;3;Gasolio riscaldamento;1055,78;175,96;403,21;476,61
2009;16;Terzo Trimestre;5;GPL;546,00;91,00;125,27;329,73
2009;16;Terzo Trimestre;6;O.C. fluido BTZ;773,37;70,31;166,84;536,22
2009;16;Terzo Trimestre;8;O.C. denso BTZ;372,09;0,00;31,39;340,70
2009;17;Quarto Trimestre;1;Benzina;1272,98;212,16;564,00;496,82
2009;17;Quarto Trimestre;2;Diesel;1112,00;185,33;423,00;503,67
2009;17;Quarto Trimestre;3;Gasolio riscaldamento;1075,64;179,27;403,21;493,16
2009;17;Quarto Trimestre;5;GPL;571,02;95,17;125,27;350,58
2009;17;Quarto Trimestre;6;O.C. fluido BTZ;786,29;71,48;166,84;547,97
2009;17;Quarto Trimestre;8;O.C. denso BTZ;389,75;0,00;31,39;358,36
2010;1;Gennaio;1;Benzina;1305,08;217,51;564,00;523,57
2010;1;Gennaio;2;Diesel;1145,25;190,87;423,00;531,37
2010;1;Gennaio;3;Gasolio riscaldamento;1119,89;186,65;403,21;530,04
2010;1;Gennaio;5;GPL;615,64;102,60;125,27;387,77
2010;1;Gennaio;6;O.C. fluido BTZ;812,41;73,86;166,84;571,71
2010;1;Gennaio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;1;Gennaio;8;O.C. denso BTZ;412,81;0,00;31,39;381,42
2010;2;Febbraio;1;Benzina;1312,88;218,82;564,00;530,06
2010;2;Febbraio;2;Diesel;1142,32;190,38;423,00;528,94
2010;2;Febbraio;3;Gasolio riscaldamento;1114,43;185,74;403,21;525,48
2010;2;Febbraio;5;GPL;641,18;106,86;125,27;409,05
2010;2;Febbraio;6;O.C. fluido BTZ;815,09;74,10;166,84;574,15
2010;2;Febbraio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;2;Febbraio;8;O.C. denso BTZ;411,27;0,00;31,39;379,88
2010;3;Marzo;1;Benzina;1358,36;226,39;564,00;567,97
2010;3;Marzo;2;Diesel;1189,58;198,26;423,00;568,32
2010;3;Marzo;3;Gasolio riscaldamento;1149,12;191,52;403,21;554,39
2010;3;Marzo;5;GPL;656,62;109,44;125,27;421,91
2010;3;Marzo;6;O.C. fluido BTZ;830,32;75,48;166,84;588,00
2010;3;Marzo;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;3;Marzo;8;O.C. denso BTZ;419,35;0,00;31,39;387,96
2010;4;Aprile;1;Benzina;1386,46;231,08;564,00;591,39
2010;4;Aprile;2;Diesel;1215,83;202,64;423,00;590,19
2010;4;Aprile;3;Gasolio riscaldamento;1182,52;197,09;403,21;582,22
2010;4;Aprile;5;GPL;660,98;110,16;125,27;425,55
2010;4;Aprile;6;O.C. fluido BTZ;854,82;77,71;166,84;610,27
2010;4;Aprile;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;4;Aprile;8;O.C. denso BTZ;448,26;0,00;31,39;416,87
2010;5;Maggio;1;Benzina;1391,58;231,93;564,00;595,65
2010;5;Maggio;2;Diesel;1241,21;206,87;423,00;611,34
2010;5;Maggio;3;Gasolio riscaldamento;1197,02;199,50;403,21;594,31
2010;5;Maggio;5;GPL;659,84;109,97;125,27;424,60
2010;5;Maggio;6;O.C. fluido BTZ;857,89;77,99;166,84;613,06
2010;5;Maggio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;5;Maggio;8;O.C. denso BTZ;454,39;0,00;31,39;423,00
2010;6;Giugno;1;Benzina;1377,42;229,57;564,00;583,85
2010;6;Giugno;2;Diesel;1236,30;206,05;423,00;607,25
2010;6;Giugno;3;Gasolio riscaldamento;1201,94;200,32;403,21;598,41
2010;6;Giugno;5;GPL;661,08;110,18;125,27;425,63
2010;6;Giugno;6;O.C. fluido BTZ;852,66;77,51;166,84;608,31
2010;6;Giugno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;6;Giugno;8;O.C. denso BTZ;447,53;0,00;31,39;416,14
2010;7;Luglio;1;Benzina;1371,76;228,63;564,00;579,13
2010;7;Luglio;2;Diesel;1215,31;202,55;423,00;589,76
2010;7;Luglio;3;Gasolio riscaldamento;1179,51;196,58;403,21;579,71
2010;7;Luglio;5;GPL;658,11;109,68;125,27;423,15
2010;7;Luglio;6;O.C. fluido BTZ;844,70;76,79;166,84;601,07
2010;7;Luglio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;7;Luglio;8;O.C. denso BTZ;446,78;0,00;31,39;415,39
2010;8;Agosto;1;Benzina;1362,67;227,11;564,00;571,55
2010;8;Agosto;2;Diesel;1211,44;201,91;423,00;586,53
2010;8;Agosto;3;Gasolio riscaldamento;1177,56;196,26;403,21;578,09
2010;8;Agosto;5;GPL;654,27;109,05;125,27;419,95
2010;8;Agosto;6;O.C. fluido BTZ;850,01;77,27;166,84;605,90
2010;8;Agosto;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;8;Agosto;8;O.C. denso BTZ;449,92;0,00;31,39;418,53
2010;9;Settembre;1;Benzina;1355,34;225,89;564,00;565,45
2010;9;Settembre;2;Diesel;1217,18;202,86;423,00;591,32
2010;9;Settembre;3;Gasolio riscaldamento;1176,29;196,05;403,21;577,03
2010;9;Settembre;5;GPL;655,03;109,17;125,27;420,59
2010;9;Settembre;6;O.C. fluido BTZ;833,16;75,74;166,84;590,57
2010;9;Settembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;9;Settembre;8;O.C. denso BTZ;439,43;0,00;31,39;408,04
2010;10;Ottobre;1;Benzina;1351,82;225,30;564,00;562,52
2010;10;Ottobre;2;Diesel;1221,46;203,58;423,00;594,89
2010;10;Ottobre;3;Gasolio riscaldamento;1180,96;196,83;403,21;580,92
2010;10;Ottobre;5;GPL;659,61;109,94;125,27;424,41
2010;10;Ottobre;6;O.C. fluido BTZ;824,97;75,00;166,84;583,14
2010;10;Ottobre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;10;Ottobre;8;O.C. denso BTZ;430,84;0,00;31,39;399,45
2010;11;Novembre;1;Benzina;1369,93;228,32;564,00;577,61
2010;11;Novembre;2;Diesel;1242,84;207,14;423,00;612,70
2010;11;Novembre;3;Gasolio riscaldamento;1192,55;198,76;403,21;590,59
2010;11;Novembre;5;GPL;676,08;112,68;125,27;438,13
2010;11;Novembre;6;O.C. fluido BTZ;837,47;76,13;166,84;594,50
2010;11;Novembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;11;Novembre;8;O.C. denso BTZ;442,95;0,00;31,39;411,56
2010;12;Dicembre;1;Benzina;1411,52;235,25;564,00;612,26
2010;12;Dicembre;2;Diesel;1286,38;214,40;423,00;648,99
2010;12;Dicembre;3;Gasolio riscaldamento;1240,99;206,83;403,21;630,94
2010;12;Dicembre;5;GPL;727,50;121,25;125,27;480,98
2010;12;Dicembre;6;O.C. fluido BTZ;851,72;77,43;166,84;607,45
2010;12;Dicembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;12;Dicembre;8;O.C. denso BTZ;466,99;0,00;31,39;435,60
2010;13;Anno;1;Benzina;1364,35;227,39;564,00;572,96
2010;13;Anno;2;Diesel;1215,86;202,64;423,00;590,22
2010;13;Anno;3;Gasolio riscaldamento;1171,71;195,29;403,21;573,21
2010;13;Anno;5;GPL;661,17;110,19;125,27;425,71
2010;13;Anno;6;O.C. fluido BTZ;837,81;76,16;166,84;594,81
2010;13;Anno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2010;13;Anno;8;O.C. denso BTZ;439,78;0,00;31,39;408,39
2010;14;Primo Trimestre;1;Benzina;1325,86;220,98;564,00;540,88
2010;14;Primo Trimestre;2;Diesel;1159,61;193,26;423,00;543,35
2010;14;Primo Trimestre;3;Gasolio riscaldamento;1128,26;188,04;403,21;537,01
2010;14;Primo Trimestre;5;GPL;637,70;106,28;125,27;406,15
2010;14;Primo Trimestre;6;O.C. fluido BTZ;819,41;74,49;166,84;578,08
2010;14;Primo Trimestre;8;O.C. denso BTZ;414,58;0,00;31,39;383,19
2010;15;Secondo Trimestre;1;Benzina;1385,22;230,87;564,00;590,35
2010;15;Secondo Trimestre;2;Diesel;1231,22;205,21;423,00;603,01
2010;15;Secondo Trimestre;3;Gasolio riscaldamento;1193,86;198,98;403,21;591,67
2010;15;Secondo Trimestre;5;GPL;660,62;110,10;125,27;425,25
2010;15;Secondo Trimestre;6;O.C. fluido BTZ;855,15;77,74;166,84;610,57
2010;15;Secondo Trimestre;8;O.C. denso BTZ;450,11;0,00;31,39;418,72
2010;16;Terzo Trimestre;1;Benzina;1363,34;227,22;564,00;572,12
2010;16;Terzo Trimestre;2;Diesel;1214,62;202,44;423,00;589,18
2010;16;Terzo Trimestre;3;Gasolio riscaldamento;1177,80;196,30;403,21;578,29
2010;16;Terzo Trimestre;5;GPL;655,81;109,30;125,27;421,24
2010;16;Terzo Trimestre;6;O.C. fluido BTZ;842,73;76,61;166,84;599,28
2010;16;Terzo Trimestre;8;O.C. denso BTZ;445,44;0,00;31,39;414,05
2010;17;Quarto Trimestre;1;Benzina;1377,84;229,64;564,00;584,20
2010;17;Quarto Trimestre;2;Diesel;1250,31;208,39;423,00;618,92
2010;17;Quarto Trimestre;3;Gasolio riscaldamento;1204,97;200,83;403,21;600,93
2010;17;Quarto Trimestre;5;GPL;687,86;114,64;125,27;447,95
2010;17;Quarto Trimestre;6;O.C. fluido BTZ;838,06;76,19;166,84;595,03
2010;17;Quarto Trimestre;8;O.C. denso BTZ;446,97;0,00;31,39;415,58
2011;1;Gennaio;1;Benzina;1452,56;242,09;564,00;646,47
2011;1;Gennaio;2;Diesel;1328,14;221,36;423,00;683,78
2011;1;Gennaio;3;Gasolio riscaldamento;1271,14;211,86;403,21;656,07
2011;1;Gennaio;5;GPL;768,21;128,04;125,27;514,90
2011;1;Gennaio;6;O.C. fluido BTZ;879,45;79,95;166,84;632,66
2011;1;Gennaio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;1;Gennaio;8;O.C. denso BTZ;477,70;0,00;31,39;446,31
2011;2;Febbraio;1;Benzina;1469,63;244,94;564,00;660,69
2011;2;Febbraio;2;Diesel;1351,26;225,21;423,00;703,05
2011;2;Febbraio;3;Gasolio riscaldamento;1299,85;216,64;403,21;680,00
2011;2;Febbraio;5;GPL;790,85;131,81;125,27;533,77
2011;2;Febbraio;6;O.C. fluido BTZ;901,47;81,95;166,84;652,68
2011;2;Febbraio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;2;Febbraio;8;O.C. denso BTZ;500,96;0,00;31,39;469,57
2011;3;Marzo;1;Benzina;1523,15;253,86;564,00;705,30
2011;3;Marzo;2;Diesel;1416,73;236,12;423,00;757,61
2011;3;Marzo;3;Gasolio riscaldamento;1366,20;227,70;403,21;735,29
2011;3;Marzo;5;GPL;792,49;132,08;125,27;535,14
2011;3;Marzo;6;O.C. fluido BTZ;956,70;86,97;166,84;702,89
2011;3;Marzo;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;3;Marzo;8;O.C. denso BTZ;567,70;0,00;31,39;536,31
2011;4;Aprile;1;Benzina;1542,19;257,03;568,87;716,30
2011;4;Aprile;2;Diesel;1448,06;241,34;427,87;778,85
2011;4;Aprile;3;Gasolio riscaldamento;1377,90;229,65;403,21;745,04
2011;4;Aprile;5;GPL;789,85;131,64;125,27;532,94
2011;4;Aprile;6;O.C. fluido BTZ;973,66;88,52;166,84;718,30
2011;4;Aprile;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;4;Aprile;8;O.C. denso BTZ;589,39;0,00;31,39;558,00
2011;5;Maggio;1;Benzina;1548,69;258,12;571,30;719,28
2011;5;Maggio;2;Diesel;1423,26;237,21;430,30;755,76
2011;5;Maggio;3;Gasolio riscaldamento;1342,16;223,69;403,21;715,26
2011;5;Maggio;5;GPL;779,26;129,88;125,27;524,12
2011;5;Maggio;6;O.C. fluido BTZ;943,68;85,79;166,84;691,05
2011;5;Maggio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;5;Maggio;8;O.C. denso BTZ;553,86;0,00;31,39;522,47
2011;6;Giugno;1;Benzina;1529,36;254,89;571,30;703,17
2011;6;Giugno;2;Diesel;1402,52;233,75;430,30;738,46
2011;6;Giugno;3;Gasolio riscaldamento;1336,59;222,77;403,21;710,62
2011;6;Giugno;5;GPL;755,28;125,88;125,27;504,13
2011;6;Giugno;6;O.C. fluido BTZ;945,20;85,93;166,84;692,43
2011;6;Giugno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;6;Giugno;8;O.C. denso BTZ;568,86;0,00;31,39;537,47
2011;7;Luglio;1;Benzina;1576,16;262,69;613,20;700,27
2011;7;Luglio;2;Diesel;1450,28;241,71;472,20;736,37
2011;7;Luglio;3;Gasolio riscaldamento;1351,40;225,23;403,21;722,96
2011;7;Luglio;5;GPL;734,65;122,44;125,27;486,94
2011;7;Luglio;6;O.C. fluido BTZ;953,81;86,71;166,84;700,26
2011;7;Luglio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;7;Luglio;8;O.C. denso BTZ;587,04;0,00;31,39;555,65
2011;8;Agosto;1;Benzina;1586,02;264,34;613,20;708,48
2011;8;Agosto;2;Diesel;1461,04;243,51;472,20;745,34
2011;8;Agosto;3;Gasolio riscaldamento;1356,96;226,16;403,21;727,59
2011;8;Agosto;5;GPL;727,73;121,28;125,27;481,17
2011;8;Agosto;6;O.C. fluido BTZ;946,87;86,08;166,84;693,96
2011;8;Agosto;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;8;Agosto;8;O.C. denso BTZ;569,41;0,00;31,39;538,02
2011;9;Settembre;1;Benzina;1589,69;269,37;613,20;707,12
2011;9;Settembre;2;Diesel;1465,79;248,39;472,20;745,20
2011;9;Settembre;3;Gasolio riscaldamento;1369,37;232,03;403,21;734,13
2011;9;Settembre;5;GPL;731,34;123,92;125,27;482,15
2011;9;Settembre;6;O.C. fluido BTZ;959,57;87,23;166,84;705,50
2011;9;Settembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;9;Settembre;8;O.C. denso BTZ;578,37;0,00;31,39;546,98
2011;10;Ottobre;1;Benzina;1592,27;276,35;613,20;702,73
2011;10;Ottobre;2;Diesel;1483,92;257,54;472,20;754,18
2011;10;Ottobre;3;Gasolio riscaldamento;1376,78;238,95;403,21;734,63
2011;10;Ottobre;5;GPL;730,11;126,71;125,27;478,12
2011;10;Ottobre;6;O.C. fluido BTZ;959,20;87,20;166,84;705,17
2011;10;Ottobre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;10;Ottobre;8;O.C. denso BTZ;578,16;0,00;31,39;546,77
2011;11;Novembre;1;Benzina;1591,67;276,24;622,10;693,33
2011;11;Novembre;2;Diesel;1512,89;262,57;481,10;769,22
2011;11;Novembre;3;Gasolio riscaldamento;1408,84;244,51;403,21;761,12
2011;11;Novembre;5;GPL;725,24;125,87;125,27;474,10
2011;11;Novembre;6;O.C. fluido BTZ;976,58;88,78;166,84;720,96
2011;11;Novembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;11;Novembre;8;O.C. denso BTZ;597,47;0,00;31,39;566,08
2011;12;Dicembre;1;Benzina;1655,16;287,26;688,31;679,59
2011;12;Dicembre;2;Diesel;1631,65;283,18;571,50;776,97
2011;12;Dicembre;3;Gasolio riscaldamento;1406,77;244,15;403,21;759,41
2011;12;Dicembre;5;GPL;735,09;127,58;143,01;464,50
2011;12;Dicembre;6;O.C. fluido BTZ;974,37;88,58;166,84;718,95
2011;12;Dicembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;12;Dicembre;8;O.C. denso BTZ;600,45;0,00;31,39;569,06
2011;13;Anno;1;Benzina;1556,31;262,46;597,54;696,30
2011;13;Anno;2;Diesel;1449,67;244,63;458,57;746,46
2011;13;Anno;3;Gasolio riscaldamento;1354,93;230,02;403,21;721,70
2011;13;Anno;5;GPL;754,37;127,19;126,86;500,32
2011;13;Anno;6;O.C. fluido BTZ;945,31;85,94;166,84;692,54
2011;13;Anno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2011;13;Anno;8;O.C. denso BTZ;561,18;0,00;31,39;529,79
2011;14;Primo Trimestre;1;Benzina;1482,19;247,03;564,00;671,16
2011;14;Primo Trimestre;2;Diesel;1365,85;227,64;423,00;715,21
2011;14;Primo Trimestre;3;Gasolio riscaldamento;1312,81;218,80;403,21;690,80
2011;14;Primo Trimestre;5;GPL;783,62;130,60;125,27;527,75
2011;14;Primo Trimestre;6;O.C. fluido BTZ;912,91;82,99;166,84;663,08
2011;14;Primo Trimestre;8;O.C. denso BTZ;515,94;0,00;31,39;484,55
2011;15;Secondo Trimestre;1;Benzina;1540,17;256,70;570,50;712,97
2011;15;Secondo Trimestre;2;Diesel;1424,60;237,43;429,50;757,67
2011;15;Secondo Trimestre;3;Gasolio riscaldamento;1352,11;225,35;403,21;723,55
2011;15;Secondo Trimestre;5;GPL;774,85;129,14;125,27;520,44
2011;15;Secondo Trimestre;6;O.C. fluido BTZ;954,06;86,74;166,84;700,48
2011;15;Secondo Trimestre;8;O.C. denso BTZ;570,52;0,00;31,39;539,13
2011;16;Terzo Trimestre;1;Benzina;1583,89;265,42;613,20;705,27
2011;16;Terzo Trimestre;2;Diesel;1458,96;244,49;472,20;742,27
2011;16;Terzo Trimestre;3;Gasolio riscaldamento;1359,13;227,76;403,21;728,16
2011;16;Terzo Trimestre;5;GPL;731,24;122,53;125,27;483,44
2011;16;Terzo Trimestre;6;O.C. fluido BTZ;953,35;86,67;166,84;699,84
2011;16;Terzo Trimestre;8;O.C. denso BTZ;578,27;0,00;31,39;546,88
2011;17;Quarto Trimestre;1;Benzina;1613,27;279,99;641,41;691,87
2011;17;Quarto Trimestre;2;Diesel;1543,15;267,82;508,56;766,77
2011;17;Quarto Trimestre;3;Gasolio riscaldamento;1397,34;242,52;403,21;751,61
2011;17;Quarto Trimestre;5;GPL;730,20;126,73;131,25;472,22
2011;17;Quarto Trimestre;6;O.C. fluido BTZ;969,98;88,18;166,84;714,96
2011;17;Quarto Trimestre;8;O.C. denso BTZ;591,97;0,00;31,39;560,58
2012;1;Gennaio;1;Benzina;1700,90;295,20;704,20;701,50
2012;1;Gennaio;2;Diesel;1671,71;290,13;593,20;788,37
2012;1;Gennaio;3;Gasolio riscaldamento;1435,62;249,16;403,21;783,26
2012;1;Gennaio;5;GPL;753,96;130,85;147,27;475,84
2012;1;Gennaio;6;O.C. fluido BTZ;1014,85;92,26;166,84;755,75
2012;1;Gennaio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;1;Gennaio;8;O.C. denso BTZ;647,47;0,00;31,39;616,08
2012;2;Febbraio;1;Benzina;1737,80;301,60;704,20;732,00
2012;2;Febbraio;2;Diesel;1692,94;293,81;593,20;805,92
2012;2;Febbraio;3;Gasolio riscaldamento;1455,83;252,66;403,21;799,96
2012;2;Febbraio;5;GPL;792,17;137,48;147,27;507,41
2012;2;Febbraio;6;O.C. fluido BTZ;1032,16;93,83;166,84;771,49
2012;2;Febbraio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;2;Febbraio;8;O.C. denso BTZ;662,53;0,00;31,39;631,14
2012;3;Marzo;1;Benzina;1799,67;312,34;704,20;783,13
2012;3;Marzo;2;Diesel;1724,27;299,25;593,20;831,82
2012;3;Marzo;3;Gasolio riscaldamento;1489,03;258,43;403,21;827,40
2012;3;Marzo;5;GPL;868,02;150,65;147,27;570,10
2012;3;Marzo;6;O.C. fluido BTZ;1054,34;95,85;166,84;791,65
2012;3;Marzo;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;3;Marzo;8;O.C. denso BTZ;693,77;0,00;31,39;662,38
2012;4;Aprile;1;Benzina;1850,22;321,11;704,20;824,90
2012;4;Aprile;2;Diesel;1735,05;301,12;593,20;840,72
2012;4;Aprile;3;Gasolio riscaldamento;1485,91;257,89;403,21;824,81
2012;4;Aprile;5;GPL;888,82;154,26;147,27;587,29
2012;4;Aprile;6;O.C. fluido BTZ;1052,78;95,71;166,84;790,23
2012;4;Aprile;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;4;Aprile;8;O.C. denso BTZ;687,73;0,00;31,39;656,34
2012;5;Maggio;1;Benzina;1805,77;313,40;704,20;788,17
2012;5;Maggio;2;Diesel;1703,01;295,56;593,20;814,25
2012;5;Maggio;3;Gasolio riscaldamento;1461,51;253,65;403,21;804,65
2012;5;Maggio;5;GPL;843,28;146,35;147,27;549,65
2012;5;Maggio;6;O.C. fluido BTZ;1024,10;93,10;166,84;764,16
2012;5;Maggio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;5;Maggio;8;O.C. denso BTZ;656,27;0,00;31,39;624,88
2012;6;Giugno;1;Benzina;1760,70;305,58;717,53;737,59
2012;6;Giugno;2;Diesel;1657,23;287,62;606,53;763,08
2012;6;Giugno;3;Gasolio riscaldamento;1412,18;245,09;403,21;763,88
2012;6;Giugno;5;GPL;794,58;137,90;147,27;509,41
2012;6;Giugno;6;O.C. fluido BTZ;977,83;88,89;166,84;722,10
2012;6;Giugno;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;6;Giugno;8;O.C. denso BTZ;604,18;0,00;31,39;572,79
2012;7;Luglio;1;Benzina;1750,95;303,88;724,20;722,87
2012;7;Luglio;2;Diesel;1647,02;285,85;613,20;747,98
2012;7;Luglio;3;Gasolio riscaldamento;1425,87;247,46;403,21;775,20
2012;7;Luglio;5;GPL;742,02;128,78;147,27;465,97
2012;7;Luglio;6;O.C. fluido BTZ;984,29;89,48;166,84;727,97
2012;7;Luglio;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;7;Luglio;8;O.C. denso BTZ;620,73;0,00;31,39;589,34
2012;8;Agosto;1;Benzina;1818,26;315,56;725,83;776,87
2012;8;Agosto;2;Diesel;1716,81;297,96;614,83;804,03
2012;8;Agosto;3;Gasolio riscaldamento;1472,32;255,53;403,21;813,59
2012;8;Agosto;5;GPL;768,57;133,39;147,27;487,91
2012;8;Agosto;6;O.C. fluido BTZ;1004,59;91,32;166,84;746,42
2012;8;Agosto;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;8;Agosto;8;O.C. denso BTZ;664,24;0,00;31,39;632,85
2012;9;Settembre;1;Benzina;1870,89;324,70;728,40;817,79
2012;9;Settembre;2;Diesel;1764,22;306,19;617,40;840,63
2012;9;Settembre;3;Gasolio riscaldamento;1489,79;258,56;403,21;828,03
2012;9;Settembre;5;GPL;818,25;142,01;147,27;528,97
2012;9;Settembre;6;O.C. fluido BTZ;1032,58;93,87;166,84;771,86
2012;9;Settembre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;9;Settembre;8;O.C. denso BTZ;667,81;0,00;31,39;636,42
2012;10;Ottobre;1;Benzina;1833,91;318,28;728,40;787,23
2012;10;Ottobre;2;Diesel;1745,65;302,96;617,40;825,29
2012;10;Ottobre;3;Gasolio riscaldamento;1475,08;256,01;403,21;815,87
2012;10;Ottobre;5;GPL;851,43;147,77;147,27;556,39
2012;10;Ottobre;6;O.C. fluido BTZ;1002,17;91,11;166,84;744,23
2012;10;Ottobre;7;O.C. ATZ;0,00;0,00;0,00;0,00
2012;10;Ottobre;8;O.C. denso BTZ;621,85;0,00;31,39;590,46
2012;11;Novembre;1;Benzina;1759,07;305,30;728,40;725,37
2012;11;Novembre;2;Diesel;1712,85;297,27;617,40;798,18
